trade_time,price,price_change,volume,成交金额,trade_type,trade_date,stock_code
11:28:01,38.18,-0.02,37,141320,买盘,2005-03-03,sh603200
11:28:03,38.16,-0.02,32,122177,卖盘,2005-03-03,sh603200
11:28:06,38.19,0.03,11,41985,买盘,2005-03-03,sh603200
11:28:09,38.19,0.0,2,7638,买盘,2005-03-03,sh603200
11:28:13,38.2,0.01,18,68717,买盘,2005-03-03,sh603200
11:28:16,38.2,0.0,127,485128,买盘,2005-03-03,sh603200
11:28:19,38.19,-0.01,58,221549,卖盘,2005-03-03,sh603200
11:28:21,38.21,0.02,2,7641,买盘,2005-03-03,sh603200
11:28:24,38.0,-0.21,365,1389007,卖盘,2005-03-03,sh603200
11:28:27,38.2,0.2,6,22880,买盘,2005-03-03,sh603200
11:28:30,38.15,-0.05,10,38157,卖盘,2005-03-03,sh603200
11:28:33,38.19,0.04,2,7638,卖盘,2005-03-03,sh603200
11:28:37,38.2,0.01,17,64925,买盘,2005-03-03,sh603200
11:28:40,38.19,-0.01,7,26733,卖盘,2005-03-03,sh603200
11:28:42,38.19,0.0,5,19095,买盘,2005-03-03,sh603200
11:28:45,38.19,0.0,19,72554,买盘,2005-03-03,sh603200
11:28:48,38.16,-0.03,27,103032,中性盘,2005-03-03,sh603200
11:28:52,38.13,-0.03,23,87716,卖盘,2005-03-03,sh603200
11:28:54,38.16,0.03,15,57230,买盘,2005-03-03,sh603200
11:28:57,38.16,0.0,365,1388438,买盘,2005-03-03,sh603200
11:29:00,38.16,0.0,7,26712,买盘,2005-03-03,sh603200
11:29:03,38.18,0.02,76,290103,买盘,2005-03-03,sh603200
11:29:07,38.22,0.04,284,1084148,买盘,2005-03-03,sh603200
11:29:09,38.21,-0.01,19,72608,卖盘,2005-03-03,sh603200
11:29:12,38.22,0.01,59,225443,买盘,2005-03-03,sh603200
11:29:15,38.2,-0.02,14,53494,中性盘,2005-03-03,sh603200
11:29:18,38.22,0.02,36,137540,买盘,2005-03-03,sh603200
11:29:22,38.13,-0.09,87,332045,卖盘,2005-03-03,sh603200
11:29:25,38.22,0.09,68,259847,买盘,2005-03-03,sh603200
11:29:27,38.22,0.0,4,15288,卖盘,2005-03-03,sh603200
11:29:30,38.14,-0.08,47,179383,卖盘,2005-03-03,sh603200
11:29:33,38.21,0.07,54,206342,卖盘,2005-03-03,sh603200
11:29:37,38.21,0.0,11,42031,买盘,2005-03-03,sh603200
11:29:39,38.21,0.0,7,26747,买盘,2005-03-03,sh603200
11:29:43,38.21,0.0,10,38192,买盘,2005-03-03,sh603200
11:29:45,38.15,-0.06,15,57285,卖盘,2005-03-03,sh603200
11:29:49,38.15,0.0,14,53462,卖盘,2005-03-03,sh603200
11:29:51,38.16,0.01,34,129793,中性盘,2005-03-03,sh603200
11:29:55,38.2,0.04,44,167939,买盘,2005-03-03,sh603200
11:29:57,38.2,0.0,13,49660,买盘,2005-03-03,sh603200
11:30:00,38.15,-0.05,65,248143,卖盘,2005-03-03,sh603200
13:00:01,38.15,0.0,93,354756,买盘,2005-03-03,sh603200
13:00:04,38.1,-0.05,345,1315431,卖盘,2005-03-03,sh603200
13:00:06,38.13,0.03,185,705001,买盘,2005-03-03,sh603200
13:00:10,38.14,0.01,148,564195,买盘,2005-03-03,sh603200
13:00:16,38.14,0.0,18,68652,买盘,2005-03-03,sh603200
13:00:19,38.14,0.0,16,61024,买盘,2005-03-03,sh603200
13:00:22,38.14,0.0,33,125859,买盘,2005-03-03,sh603200
13:00:25,38.13,-0.01,14,53383,卖盘,2005-03-03,sh603200
13:00:28,38.14,0.01,37,141030,买盘,2005-03-03,sh603200
13:00:31,38.13,-0.01,12,45756,卖盘,2005-03-03,sh603200
13:00:34,38.13,0.0,5,19065,买盘,2005-03-03,sh603200
13:00:37,38.13,0.0,20,76233,买盘,2005-03-03,sh603200
13:00:40,38.12,-0.01,935,3554838,卖盘,2005-03-03,sh603200
13:00:43,38.13,0.01,59,225024,卖盘,2005-03-03,sh603200
13:00:45,38.12,-0.01,64,244027,卖盘,2005-03-03,sh603200
13:00:48,38.06,-0.06,12,45642,买盘,2005-03-03,sh603200
13:00:52,38.07,0.01,25,95088,中性盘,2005-03-03,sh603200
13:00:55,38.13,0.06,66,250940,买盘,2005-03-03,sh603200
13:00:57,38.08,-0.05,1,3808,卖盘,2005-03-03,sh603200
13:01:01,38.08,0.0,37,140895,卖盘,2005-03-03,sh603200
13:01:03,38.08,0.0,48,182826,卖盘,2005-03-03,sh603200
13:01:07,38.07,-0.01,5,19044,卖盘,2005-03-03,sh603200
13:01:09,38.08,0.01,17,64737,卖盘,2005-03-03,sh603200
13:01:13,38.08,0.0,56,213253,卖盘,2005-03-03,sh603200
13:01:16,38.09,0.01,2,7618,卖盘,2005-03-03,sh603200
13:01:19,38.1,0.01,20,76198,买盘,2005-03-03,sh603200
13:01:22,38.2,0.1,554,2113336,买盘,2005-03-03,sh603200
13:01:25,38.17,-0.03,187,714316,卖盘,2005-03-03,sh603200
13:01:28,38.2,0.03,19,72516,买盘,2005-03-03,sh603200
13:01:31,38.2,0.0,25,95494,买盘,2005-03-03,sh603200
13:01:33,38.15,-0.05,46,175662,卖盘,2005-03-03,sh603200
13:01:36,38.2,0.05,134,512028,买盘,2005-03-03,sh603200
13:01:39,38.21,0.01,2,7642,卖盘,2005-03-03,sh603200
13:01:43,38.31,0.1,39,149256,买盘,2005-03-03,sh603200
13:01:45,38.31,0.0,36,137890,买盘,2005-03-03,sh603200
13:01:48,38.31,0.0,45,172379,买盘,2005-03-03,sh603200
13:01:52,38.34,0.03,9,34482,买盘,2005-03-03,sh603200
13:01:55,38.34,0.0,33,126428,买盘,2005-03-03,sh603200
13:01:58,38.36,0.02,21,80546,买盘,2005-03-03,sh603200
13:02:01,38.36,0.0,44,168719,买盘,2005-03-03,sh603200
13:02:04,38.59,0.23,74,285073,买盘,2005-03-03,sh603200
13:02:06,38.83,0.24,40,154630,买盘,2005-03-03,sh603200
13:02:10,38.66,-0.17,70,271025,卖盘,2005-03-03,sh603200
13:02:13,38.91,0.25,69,268228,买盘,2005-03-03,sh603200
13:02:16,38.94,0.03,10,38928,买盘,2005-03-03,sh603200
13:02:18,38.94,0.0,23,89548,买盘,2005-03-03,sh603200
13:02:21,38.95,0.01,38,147985,买盘,2005-03-03,sh603200
13:02:24,38.95,0.0,35,136300,买盘,2005-03-03,sh603200
13:02:27,38.95,0.0,29,113548,卖盘,2005-03-03,sh603200
13:02:31,38.95,0.0,7,27266,卖盘,2005-03-03,sh603200
13:02:33,38.96,0.01,21,81817,中性盘,2005-03-03,sh603200
13:02:37,38.96,0.0,38,148030,卖盘,2005-03-03,sh603200
13:02:40,38.98,0.02,41,159841,卖盘,2005-03-03,sh603200
13:02:42,38.95,-0.03,83,323493,卖盘,2005-03-03,sh603200
13:02:45,39.0,0.05,88,343169,买盘,2005-03-03,sh603200
13:02:48,38.98,-0.02,84,327577,卖盘,2005-03-03,sh603200
13:02:51,38.95,-0.03,93,361877,卖盘,2005-03-03,sh603200
13:02:55,38.95,0.0,29,112903,买盘,2005-03-03,sh603200
13:02:58,38.56,-0.39,45,173928,卖盘,2005-03-03,sh603200
13:03:01,38.55,-0.01,6,23113,中性盘,2005-03-03,sh603200
13:03:04,38.56,0.01,17,65536,买盘,2005-03-03,sh603200
13:03:07,38.8,0.24,3,11602,中性盘,2005-03-03,sh603200
13:03:10,38.77,-0.03,24,92613,中性盘,2005-03-03,sh603200
13:03:13,38.77,0.0,7,27061,买盘,2005-03-03,sh603200
13:03:16,38.77,0.0,14,54278,买盘,2005-03-03,sh603200
13:03:19,38.79,0.02,8,31026,买盘,2005-03-03,sh603200
13:03:22,38.8,0.01,39,150950,买盘,2005-03-03,sh603200
13:03:25,38.78,-0.02,16,62046,中性盘,2005-03-03,sh603200
13:03:28,38.77,-0.01,23,89036,卖盘,2005-03-03,sh603200
13:03:30,38.75,-0.02,2,7752,中性盘,2005-03-03,sh603200
13:03:34,38.77,0.02,61,236387,买盘,2005-03-03,sh603200
13:03:37,38.55,-0.22,21,81131,卖盘,2005-03-03,sh603200
13:03:39,38.71,0.16,39,150956,买盘,2005-03-03,sh603200
13:03:42,38.77,0.06,27,104283,买盘,2005-03-03,sh603200
13:03:45,38.77,0.0,10,38770,买盘,2005-03-03,sh603200
13:03:49,38.77,0.0,5,19385,买盘,2005-03-03,sh603200
13:03:51,38.77,0.0,62,239826,买盘,2005-03-03,sh603200
13:03:54,38.77,0.0,186,720527,卖盘,2005-03-03,sh603200
13:03:57,38.78,0.01,25,96943,买盘,2005-03-03,sh603200
13:04:01,38.78,0.0,1,3878,卖盘,2005-03-03,sh603200
13:04:03,38.8,0.02,114,442080,买盘,2005-03-03,sh603200
13:04:06,38.8,0.0,42,162960,买盘,2005-03-03,sh603200
13:04:09,38.81,0.01,2,7762,买盘,2005-03-03,sh603200
13:04:13,38.8,-0.01,71,275480,卖盘,2005-03-03,sh603200
13:04:15,38.81,0.01,11,42691,买盘,2005-03-03,sh603200
13:04:18,38.8,-0.01,238,923459,卖盘,2005-03-03,sh603200
13:04:22,38.75,-0.05,51,197872,卖盘,2005-03-03,sh603200
13:04:24,38.79,0.04,3,11637,买盘,2005-03-03,sh603200
13:04:31,38.75,-0.04,32,124065,卖盘,2005-03-03,sh603200
13:04:33,38.74,-0.01,3,11622,买盘,2005-03-03,sh603200
13:04:40,38.74,0.0,81,313744,买盘,2005-03-03,sh603200
13:04:42,38.71,-0.03,50,193624,卖盘,2005-03-03,sh603200
13:04:46,38.74,0.03,6,23240,买盘,2005-03-03,sh603200
13:04:49,38.71,-0.03,26,100686,卖盘,2005-03-03,sh603200
13:04:51,38.74,0.03,19,73610,卖盘,2005-03-03,sh603200
13:04:55,38.71,-0.03,12,46452,卖盘,2005-03-03,sh603200
13:04:58,38.71,0.0,20,77420,买盘,2005-03-03,sh603200
13:05:00,38.7,-0.01,12,46449,卖盘,2005-03-03,sh603200
13:05:04,38.71,0.01,16,61925,买盘,2005-03-03,sh603200
13:05:07,38.71,0.0,27,104501,买盘,2005-03-03,sh603200
13:05:10,38.69,-0.02,8,30957,卖盘,2005-03-03,sh603200
13:05:13,38.6,-0.09,31,119719,卖盘,2005-03-03,sh603200
13:05:16,38.7,0.1,5,19349,买盘,2005-03-03,sh603200
13:05:19,38.6,-0.1,1,3860,卖盘,2005-03-03,sh603200
13:05:22,38.6,0.0,3,11580,卖盘,2005-03-03,sh603200
13:05:24,38.64,0.04,30,115794,买盘,2005-03-03,sh603200
13:05:27,38.64,0.0,2,7728,买盘,2005-03-03,sh603200
13:05:31,38.61,-0.03,8,30888,买盘,2005-03-03,sh603200
13:05:34,38.6,-0.01,18,69484,卖盘,2005-03-03,sh603200
13:05:36,38.6,0.0,3,11580,买盘,2005-03-03,sh603200
13:05:39,38.6,0.0,22,84920,买盘,2005-03-03,sh603200
13:05:46,38.55,-0.05,12,46260,卖盘,2005-03-03,sh603200
13:05:48,38.55,0.0,7,27001,卖盘,2005-03-03,sh603200
13:05:51,38.59,0.04,3,11573,买盘,2005-03-03,sh603200
13:05:55,38.59,0.0,3,11569,买盘,2005-03-03,sh603200
13:05:57,38.53,-0.06,66,254386,卖盘,2005-03-03,sh603200
13:06:04,38.51,-0.02,3,11557,卖盘,2005-03-03,sh603200
13:06:06,38.51,0.0,4,15406,卖盘,2005-03-03,sh603200
13:06:09,38.5,-0.01,60,231000,卖盘,2005-03-03,sh603200
13:06:15,38.5,0.0,11,42342,买盘,2005-03-03,sh603200
13:06:22,38.36,-0.14,116,445628,卖盘,2005-03-03,sh603200
13:06:25,38.34,-0.02,7,26838,买盘,2005-03-03,sh603200
13:06:27,38.3,-0.04,287,1100080,卖盘,2005-03-03,sh603200
13:06:31,38.29,-0.01,6,22974,卖盘,2005-03-03,sh603200
13:06:33,38.3,0.01,28,107236,买盘,2005-03-03,sh603200
13:06:36,38.26,-0.04,39,149322,卖盘,2005-03-03,sh603200
13:06:40,38.24,-0.02,7,26768,中性盘,2005-03-03,sh603200
13:06:42,38.22,-0.02,97,370682,卖盘,2005-03-03,sh603200
13:06:46,38.21,-0.01,8,30570,中性盘,2005-03-03,sh603200
13:06:48,38.21,0.0,9,34389,买盘,2005-03-03,sh603200
13:06:52,38.2,-0.01,71,271308,卖盘,2005-03-03,sh603200
13:06:55,38.22,0.02,43,164272,买盘,2005-03-03,sh603200
13:06:57,38.22,0.0,227,867145,买盘,2005-03-03,sh603200
13:07:01,38.22,0.0,17,64967,买盘,2005-03-03,sh603200
13:07:03,38.21,-0.01,9,34382,中性盘,2005-03-03,sh603200
13:07:06,38.2,-0.01,36,137522,卖盘,2005-03-03,sh603200
13:07:10,38.2,0.0,11,42020,买盘,2005-03-03,sh603200
13:07:12,38.18,-0.02,14,53462,卖盘,2005-03-03,sh603200
13:07:16,38.2,0.02,85,324698,买盘,2005-03-03,sh603200
13:07:19,38.18,-0.02,16,61090,中性盘,2005-03-03,sh603200
13:07:22,38.19,0.01,15,57275,买盘,2005-03-03,sh603200
13:07:25,38.22,0.03,197,752621,买盘,2005-03-03,sh603200
13:07:27,38.2,-0.02,84,320836,卖盘,2005-03-03,sh603200
13:07:31,38.22,0.02,8,30562,买盘,2005-03-03,sh603200
13:07:34,38.22,0.0,12,45866,卖盘,2005-03-03,sh603200
13:07:37,38.5,0.28,17,65264,买盘,2005-03-03,sh603200
13:07:40,38.22,-0.28,121,462536,卖盘,2005-03-03,sh603200
13:07:43,38.48,0.26,32,122272,中性盘,2005-03-03,sh603200
13:07:45,38.48,0.0,37,142407,买盘,2005-03-03,sh603200
13:07:48,38.48,0.0,7,26936,买盘,2005-03-03,sh603200
13:07:52,38.49,0.01,24,92370,买盘,2005-03-03,sh603200
13:07:54,38.48,-0.01,26,100049,卖盘,2005-03-03,sh603200
13:07:57,38.5,0.02,12,46200,买盘,2005-03-03,sh603200
13:08:00,38.45,-0.05,35,134730,卖盘,2005-03-03,sh603200
13:08:04,38.5,0.05,6,23100,买盘,2005-03-03,sh603200
13:08:07,38.45,-0.05,7,26915,卖盘,2005-03-03,sh603200
13:08:10,38.48,0.03,10,38496,买盘,2005-03-03,sh603200
13:08:12,38.49,0.01,3,11549,中性盘,2005-03-03,sh603200
13:08:15,38.45,-0.04,33,126914,卖盘,2005-03-03,sh603200
13:08:19,38.45,0.0,1,3845,买盘,2005-03-03,sh603200
13:08:24,38.44,-0.01,120,460869,中性盘,2005-03-03,sh603200
13:08:27,38.41,-0.03,14,53807,中性盘,2005-03-03,sh603200
13:08:31,38.25,-0.16,1,3825,卖盘,2005-03-03,sh603200
13:08:34,38.25,0.0,21,80341,卖盘,2005-03-03,sh603200
13:08:37,38.4,0.15,2,7680,中性盘,2005-03-03,sh603200
13:08:39,38.25,-0.15,23,88029,卖盘,2005-03-03,sh603200
13:08:42,38.25,0.0,76,290848,卖盘,2005-03-03,sh603200
13:08:45,38.4,0.15,1,3840,买盘,2005-03-03,sh603200
13:08:49,38.4,0.0,40,153536,买盘,2005-03-03,sh603200
13:08:52,38.4,0.0,2,7680,卖盘,2005-03-03,sh603200
13:08:55,38.26,-0.14,20,76550,卖盘,2005-03-03,sh603200
13:08:58,38.4,0.14,11,42240,卖盘,2005-03-03,sh603200
13:09:01,38.41,0.01,11,42251,买盘,2005-03-03,sh603200
13:09:04,38.41,0.0,5,19205,卖盘,2005-03-03,sh603200
13:09:07,38.29,-0.12,18,69106,卖盘,2005-03-03,sh603200
13:09:09,38.41,0.12,61,233802,买盘,2005-03-03,sh603200
13:09:13,38.29,-0.12,3,11509,中性盘,2005-03-03,sh603200
13:09:16,38.29,0.0,75,286980,卖盘,2005-03-03,sh603200
13:09:19,38.3,0.01,6,23012,中性盘,2005-03-03,sh603200
13:09:22,38.39,0.09,6,23013,买盘,2005-03-03,sh603200
13:09:25,38.39,0.0,1,3839,买盘,2005-03-03,sh603200
13:09:28,38.39,0.0,42,161238,买盘,2005-03-03,sh603200
13:09:33,38.4,0.01,20,76800,买盘,2005-03-03,sh603200
13:09:37,38.39,-0.01,7,26875,卖盘,2005-03-03,sh603200
13:09:40,38.4,0.01,11,42244,中性盘,2005-03-03,sh603200
13:09:42,38.4,0.0,10,38400,买盘,2005-03-03,sh603200
13:09:46,38.4,0.0,15,57598,买盘,2005-03-03,sh603200
13:09:49,38.39,-0.01,10,38388,中性盘,2005-03-03,sh603200
13:09:51,38.4,0.01,26,99821,买盘,2005-03-03,sh603200
13:09:55,38.4,0.0,23,88320,买盘,2005-03-03,sh603200
13:09:57,38.4,0.0,6,23039,买盘,2005-03-03,sh603200
13:10:01,38.4,0.0,16,61437,买盘,2005-03-03,sh603200
13:10:04,38.4,0.0,40,153600,买盘,2005-03-03,sh603200
13:10:06,38.41,0.01,59,226608,买盘,2005-03-03,sh603200
13:10:10,38.4,-0.01,30,115226,中性盘,2005-03-03,sh603200
13:10:12,38.41,0.01,15,57595,买盘,2005-03-03,sh603200
13:10:15,38.41,0.0,6,23046,买盘,2005-03-03,sh603200
13:10:18,38.5,0.09,151,580832,买盘,2005-03-03,sh603200
13:10:22,38.5,0.0,35,134612,买盘,2005-03-03,sh603200
13:10:25,38.5,0.0,7,26950,买盘,2005-03-03,sh603200
13:10:27,38.52,0.02,67,258025,买盘,2005-03-03,sh603200
13:10:31,38.52,0.0,3,11556,买盘,2005-03-03,sh603200
13:10:34,38.55,0.03,1,3855,买盘,2005-03-03,sh603200
13:10:37,38.59,0.04,4,15419,买盘,2005-03-03,sh603200
13:10:40,38.64,0.05,15,57942,买盘,2005-03-03,sh603200
13:10:43,38.64,0.0,20,77265,买盘,2005-03-03,sh603200
13:10:45,38.74,0.1,32,123814,买盘,2005-03-03,sh603200
13:10:49,38.73,-0.01,7,27116,中性盘,2005-03-03,sh603200
13:10:52,38.74,0.01,13,50350,买盘,2005-03-03,sh603200
13:10:55,38.74,0.0,9,34866,买盘,2005-03-03,sh603200
13:10:58,38.75,0.01,26,100750,买盘,2005-03-03,sh603200
13:11:01,38.75,0.0,10,38750,买盘,2005-03-03,sh603200
13:11:03,38.8,0.05,68,263722,买盘,2005-03-03,sh603200
13:11:06,38.8,0.0,41,159080,买盘,2005-03-03,sh603200
13:11:09,38.8,0.0,9,34920,卖盘,2005-03-03,sh603200
13:11:13,38.82,0.02,50,194007,买盘,2005-03-03,sh603200
13:11:16,38.82,0.0,13,50455,买盘,2005-03-03,sh603200
13:11:18,38.83,0.01,18,69893,买盘,2005-03-03,sh603200
13:11:22,38.83,0.0,7,27180,买盘,2005-03-03,sh603200
13:11:25,38.83,0.0,8,31062,买盘,2005-03-03,sh603200
13:11:27,38.85,0.02,3,11655,买盘,2005-03-03,sh603200
13:11:30,38.85,0.0,3,11654,买盘,2005-03-03,sh603200
13:11:33,38.88,0.03,28,108960,买盘,2005-03-03,sh603200
13:11:36,38.99,0.11,28,109056,买盘,2005-03-03,sh603200
13:11:39,38.89,-0.1,16,62310,卖盘,2005-03-03,sh603200
13:11:43,39.0,0.11,35,136164,买盘,2005-03-03,sh603200
13:11:46,39.0,0.0,38,148132,买盘,2005-03-03,sh603200
13:11:49,39.0,0.0,40,156000,买盘,2005-03-03,sh603200
13:11:52,39.0,0.0,146,569145,买盘,2005-03-03,sh603200
13:11:55,39.0,0.0,182,709800,买盘,2005-03-03,sh603200
13:11:58,39.0,0.0,144,561590,买盘,2005-03-03,sh603200
13:12:00,39.06,0.06,39,152163,买盘,2005-03-03,sh603200
13:12:03,39.01,-0.05,145,566022,卖盘,2005-03-03,sh603200
13:12:07,39.1,0.09,1,3910,中性盘,2005-03-03,sh603200
13:12:10,39.1,0.0,10,39100,卖盘,2005-03-03,sh603200
13:12:13,39.17,0.07,31,121379,买盘,2005-03-03,sh603200
13:12:16,39.2,0.03,24,94045,买盘,2005-03-03,sh603200
13:12:19,39.25,0.05,36,141055,买盘,2005-03-03,sh603200
13:12:22,39.25,0.0,5,19625,买盘,2005-03-03,sh603200
13:12:25,39.25,0.0,49,192500,买盘,2005-03-03,sh603200
13:12:31,39.37,0.12,36,141611,买盘,2005-03-03,sh603200
13:12:33,39.38,0.01,55,216585,买盘,2005-03-03,sh603200
13:12:36,39.38,0.0,36,141755,买盘,2005-03-03,sh603200
13:12:40,39.37,-0.01,92,362169,卖盘,2005-03-03,sh603200
13:12:43,39.37,0.0,123,484205,中性盘,2005-03-03,sh603200
13:12:45,39.32,-0.05,132,519396,卖盘,2005-03-03,sh603200
13:12:48,39.31,-0.01,67,263478,卖盘,2005-03-03,sh603200
13:12:52,39.31,0.0,147,577494,买盘,2005-03-03,sh603200
13:12:55,39.25,-0.06,68,267240,中性盘,2005-03-03,sh603200
13:12:58,39.28,0.03,11,43212,买盘,2005-03-03,sh603200
13:13:00,39.25,-0.03,24,94206,中性盘,2005-03-03,sh603200
13:13:03,39.2,-0.05,63,246972,卖盘,2005-03-03,sh603200
13:13:06,39.19,-0.01,114,446509,中性盘,2005-03-03,sh603200
13:13:09,39.08,-0.11,10,39124,卖盘,2005-03-03,sh603200
13:13:12,38.94,-0.14,79,308120,卖盘,2005-03-03,sh603200
13:13:16,38.99,0.05,12,46748,买盘,2005-03-03,sh603200
13:13:18,39.0,0.01,15,58416,买盘,2005-03-03,sh603200
13:13:22,38.93,-0.07,19,73923,卖盘,2005-03-03,sh603200
13:13:25,38.93,0.0,22,85705,卖盘,2005-03-03,sh603200
13:13:27,38.93,0.0,26,101217,买盘,2005-03-03,sh603200
13:13:31,38.93,0.0,32,124576,买盘,2005-03-03,sh603200
13:13:34,38.9,-0.03,35,136055,卖盘,2005-03-03,sh603200
13:13:36,38.9,0.0,8,31110,买盘,2005-03-03,sh603200
13:13:39,38.9,0.0,11,42790,买盘,2005-03-03,sh603200
13:13:42,38.9,0.0,41,159485,买盘,2005-03-03,sh603200
13:13:46,38.89,-0.01,31,120487,买盘,2005-03-03,sh603200
13:13:49,38.85,-0.04,7,27205,中性盘,2005-03-03,sh603200
13:13:51,38.83,-0.02,22,85458,卖盘,2005-03-03,sh603200
13:13:55,38.85,0.02,14,54355,买盘,2005-03-03,sh603200
13:13:57,38.84,-0.01,18,69929,中性盘,2005-03-03,sh603200
13:14:01,38.84,0.0,15,58289,卖盘,2005-03-03,sh603200
13:14:04,38.84,0.0,16,62187,卖盘,2005-03-03,sh603200
13:14:06,38.88,0.04,12,46655,买盘,2005-03-03,sh603200
13:14:09,38.88,0.0,13,50544,买盘,2005-03-03,sh603200
13:14:12,38.88,0.0,21,81648,买盘,2005-03-03,sh603200
13:14:16,38.88,0.0,32,124416,买盘,2005-03-03,sh603200
13:14:19,38.88,0.0,39,151631,买盘,2005-03-03,sh603200
13:14:22,38.9,0.02,53,205990,买盘,2005-03-03,sh603200
13:14:24,38.87,-0.03,61,237113,卖盘,2005-03-03,sh603200
13:14:27,38.87,0.0,54,209898,买盘,2005-03-03,sh603200
13:14:31,38.82,-0.05,22,85479,卖盘,2005-03-03,sh603200
13:14:34,38.82,0.0,7,27174,买盘,2005-03-03,sh603200
13:14:37,38.82,0.0,5,19422,买盘,2005-03-03,sh603200
13:14:39,38.86,0.04,14,54395,买盘,2005-03-03,sh603200
13:14:43,38.86,0.0,26,101036,买盘,2005-03-03,sh603200
13:14:46,38.86,0.0,8,31088,买盘,2005-03-03,sh603200
13:14:49,38.86,0.0,23,89360,买盘,2005-03-03,sh603200
13:14:52,38.84,-0.02,3,11656,卖盘,2005-03-03,sh603200
13:14:55,38.86,0.02,3,11656,买盘,2005-03-03,sh603200
13:14:58,38.86,0.0,1,3886,买盘,2005-03-03,sh603200
13:15:01,38.9,0.04,148,575636,买盘,2005-03-03,sh603200
13:15:04,38.93,0.03,35,136225,买盘,2005-03-03,sh603200
13:15:06,38.93,0.0,43,167061,买盘,2005-03-03,sh603200
13:15:10,38.93,0.0,32,124576,买盘,2005-03-03,sh603200
13:15:13,38.93,0.0,2,8097,买盘,2005-03-03,sh603200
13:15:18,38.95,0.02,2,7790,买盘,2005-03-03,sh603200
13:15:22,38.9,-0.05,60,233238,卖盘,2005-03-03,sh603200
13:15:25,38.9,0.0,7,27230,买盘,2005-03-03,sh603200
13:15:27,38.9,0.0,27,105030,买盘,2005-03-03,sh603200
13:15:30,38.88,-0.02,8,31114,卖盘,2005-03-03,sh603200
13:15:34,38.9,0.02,1,4201,买盘,2005-03-03,sh603200
13:15:39,38.88,-0.02,44,170797,卖盘,2005-03-03,sh603200
13:15:43,38.86,-0.02,31,120516,卖盘,2005-03-03,sh603200
13:15:46,38.88,0.02,8,31104,买盘,2005-03-03,sh603200
13:15:48,38.88,0.0,33,128243,买盘,2005-03-03,sh603200
13:15:51,38.88,0.0,75,291445,买盘,2005-03-03,sh603200
13:15:54,38.81,-0.07,152,590026,卖盘,2005-03-03,sh603200
13:15:58,38.85,0.04,1,3885,买盘,2005-03-03,sh603200
13:16:01,38.81,-0.04,72,279630,卖盘,2005-03-03,sh603200
13:16:04,38.85,0.04,406,1575681,中性盘,2005-03-03,sh603200
13:16:07,38.81,-0.04,1,3881,买盘,2005-03-03,sh603200
13:16:10,38.78,-0.03,185,717784,卖盘,2005-03-03,sh603200
13:16:13,38.78,0.0,28,108636,卖盘,2005-03-03,sh603200
13:16:16,38.8,0.02,1,3880,买盘,2005-03-03,sh603200
13:16:18,38.78,-0.02,24,93072,卖盘,2005-03-03,sh603200
13:16:21,38.78,0.0,5,19390,买盘,2005-03-03,sh603200
13:16:24,38.75,-0.03,26,100815,卖盘,2005-03-03,sh603200
13:16:27,38.76,0.01,3,11626,买盘,2005-03-03,sh603200
13:16:31,38.78,0.02,17,65889,买盘,2005-03-03,sh603200
13:16:34,38.76,-0.02,2,7752,卖盘,2005-03-03,sh603200
13:16:37,38.8,0.04,56,217279,买盘,2005-03-03,sh603200
13:16:40,38.8,0.0,4,15520,卖盘,2005-03-03,sh603200
13:16:43,38.8,0.0,2,7760,卖盘,2005-03-03,sh603200
13:16:46,38.81,0.01,18,69847,买盘,2005-03-03,sh603200
13:16:49,38.81,0.0,8,31048,买盘,2005-03-03,sh603200
13:16:52,38.83,0.02,11,42699,买盘,2005-03-03,sh603200
13:16:55,38.78,-0.05,59,227824,卖盘,2005-03-03,sh603200
13:16:57,38.81,0.03,6,23283,买盘,2005-03-03,sh603200
13:17:01,38.84,0.03,5,19419,买盘,2005-03-03,sh603200
13:17:03,38.81,-0.03,15,58237,卖盘,2005-03-03,sh603200
13:17:07,38.84,0.03,1,3884,买盘,2005-03-03,sh603200
13:17:13,38.84,0.0,7,27178,买盘,2005-03-03,sh603200
13:17:15,38.84,0.0,66,256335,买盘,2005-03-03,sh603200
13:17:19,38.78,-0.06,39,152414,卖盘,2005-03-03,sh603200
13:17:21,38.78,0.0,17,65926,买盘,2005-03-03,sh603200
13:17:25,38.78,0.0,26,100828,买盘,2005-03-03,sh603200
13:17:27,38.78,0.0,8,31024,买盘,2005-03-03,sh603200
13:17:31,38.78,0.0,61,235452,买盘,2005-03-03,sh603200
13:17:34,38.84,0.06,30,116346,买盘,2005-03-03,sh603200
13:17:37,38.78,-0.06,61,236558,卖盘,2005-03-03,sh603200
13:17:39,38.78,0.0,23,89194,卖盘,2005-03-03,sh603200
13:17:43,38.78,0.0,26,101939,卖盘,2005-03-03,sh603200
13:17:46,38.78,0.0,95,368368,买盘,2005-03-03,sh603200
13:17:49,38.78,0.0,10,38780,买盘,2005-03-03,sh603200
13:17:52,38.78,0.0,30,115254,买盘,2005-03-03,sh603200
13:17:54,38.78,0.0,1,3878,卖盘,2005-03-03,sh603200
13:17:58,38.78,0.0,13,50414,卖盘,2005-03-03,sh603200
13:18:00,38.78,0.0,3,11639,卖盘,2005-03-03,sh603200
13:18:04,38.83,0.05,20,77566,买盘,2005-03-03,sh603200
